event_id,subscriber_id,content_id,watch_date,watch_hour,device,minutes_watched,completion_bucket,did_complete,resumed_from_pause,autoplay_next,stream_quality,session_id,did_complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003253,SUB00092,CNT00078,2024-03-02,16,Smart TV,94,75-99%,FALSE,FALSE,TRUE,HD,SES258511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003254,SUB00131,CNT00034,2023-05-25,20,Mobile,99,100%,TRUE,FALSE,FALSE,SD,SES102528,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003255,SUB00277,CNT00014,2023-04-20,20,Mobile,83,25-50%,FALSE,FALSE,FALSE,4K,SES145676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003256,SUB00253,CNT00039,2023-09-15,9,Smart TV,119,100%,TRUE,FALSE,FALSE,SD,SES611215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003257,SUB00009,CNT00067,2023-09-13,16,Roku,74,100%,TRUE,FALSE,FALSE,SD,SES445715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003258,SUB00043,CNT00035,2024-06-04,12,Tablet,96,<25%,FALSE,TRUE,TRUE,SD,SES679722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003259,SUB00050,CNT00014,2023-04-26,22,Fire TV,110,50-75%,FALSE,FALSE,TRUE,HD,SES718973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003260,SUB00650,CNT00017,2023-02-08,8,Mobile,57,100%,TRUE,FALSE,TRUE,HD,SES418201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003261,SUB00023,CNT00082,2024-03-04,15,Desktop,62,<25%,FALSE,FALSE,TRUE,HD,SES630286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003262,SUB00153,CNT00093,2023-04-28,22,Smart TV,55,100%,TRUE,TRUE,TRUE,HD,SES957993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003263,SUB00637,CNT00072,2023-10-01,14,Roku,120,100%,TRUE,FALSE,FALSE,4K,SES727906,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003264,SUB00177,CNT00090,2023-03-18,6,Smart TV,33,100%,TRUE,TRUE,FALSE,4K,SES881280,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003265,SUB00379,CNT00088,2024-03-19,9,Desktop,55,75-99%,FALSE,FALSE,TRUE,HD,SES762404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003266,SUB00217,CNT00071,2023-04-09,15,Smart TV,69,100%,TRUE,FALSE,FALSE,HD,SES404822,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003267,SUB00408,CNT00027,2023-04-13,10,Fire TV,95,75-99%,FALSE,FALSE,TRUE,HD,SES932891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003268,SUB00131,CNT00003,2023-05-14,10,Tablet,119,75-99%,FALSE,FALSE,FALSE,HD,SES504276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003269,SUB00097,CNT00053,2023-09-18,12,Fire TV,115,<25%,FALSE,FALSE,TRUE,4K,SES613810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003270,SUB00329,CNT00016,2023-09-15,6,Fire TV,46,75-99%,FALSE,FALSE,TRUE,HD,SES357320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003271,SUB00038,CNT00048,2023-11-16,14,Smart TV,91,50-75%,FALSE,FALSE,TRUE,HD,SES656165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003272,SUB00579,CNT00066,2023-12-28,11,Mobile,60,25-50%,FALSE,FALSE,TRUE,4K,SES499392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003273,SUB00183,CNT00072,2023-07-20,20,Desktop,93,100%,TRUE,TRUE,TRUE,HD,SES534443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003274,SUB00085,CNT00061,2023-08-30,14,Mobile,73,50-75%,FALSE,TRUE,FALSE,HD,SES837901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003275,SUB00348,CNT00061,2023-12-19,7,Smart TV,120,100%,TRUE,TRUE,FALSE,SD,SES192201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003276,SUB00510,CNT00004,2024-04-10,15,Tablet,116,75-99%,FALSE,TRUE,TRUE,HD,SES792626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003277,SUB00274,CNT00100,2023-10-21,12,Tablet,17,75-99%,FALSE,FALSE,TRUE,HD,SES751464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003278,SUB00032,CNT00024,2023-03-16,9,Roku,60,100%,TRUE,FALSE,FALSE,HD,SES591425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003279,SUB00435,CNT00063,2023-02-21,14,Desktop,66,100%,TRUE,FALSE,FALSE,HD,SES887643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003280,SUB00100,CNT00006,2023-02-22,23,Smart TV,70,50-75%,FALSE,FALSE,TRUE,HD,SES987288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003281,SUB00404,CNT00027,2023-06-27,20,Desktop,96,100%,TRUE,FALSE,FALSE,4K,SES775650,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003282,SUB00193,CNT00096,2023-08-16,10,Smart TV,46,100%,TRUE,TRUE,FALSE,HD,SES745886,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003283,SUB00138,CNT00042,2023-05-13,21,Desktop,62,100%,TRUE,TRUE,TRUE,HD,SES364507,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003284,SUB00457,CNT00007,2024-01-06,9,Fire TV,107,25-50%,FALSE,FALSE,FALSE,4K,SES295770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003285,SUB00103,CNT00037,2023-04-06,19,Mobile,34,75-99%,FALSE,FALSE,TRUE,HD,SES657050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003286,SUB00597,CNT00092,2023-08-24,21,Roku,111,100%,TRUE,FALSE,TRUE,HD,SES950746,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003287,SUB00684,CNT00040,2023-01-17,23,Smart TV,52,100%,TRUE,FALSE,FALSE,HD,SES426184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003288,SUB00487,CNT00043,2024-04-02,13,Fire TV,80,100%,TRUE,TRUE,FALSE,4K,SES353070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003289,SUB00661,CNT00020,2023-05-14,16,Tablet,57,100%,TRUE,TRUE,TRUE,HD,SES720812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003290,SUB00422,CNT00057,2023-10-24,22,Fire TV,106,100%,TRUE,TRUE,FALSE,HD,SES641883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003291,SUB00221,CNT00096,2024-03-20,13,Roku,46,100%,TRUE,FALSE,FALSE,4K,SES918170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003292,SUB00600,CNT00015,2023-12-02,23,Tablet,100,25-50%,FALSE,FALSE,TRUE,HD,SES763284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003293,SUB00646,CNT00037,2023-12-07,21,Desktop,78,75-99%,FALSE,FALSE,TRUE,HD,SES807457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003294,SUB00518,CNT00075,2023-07-21,17,Tablet,103,75-99%,FALSE,FALSE,FALSE,HD,SES811947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003295,SUB00584,CNT00056,2024-04-20,10,Smart TV,7,100%,TRUE,TRUE,FALSE,SD,SES124370,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003296,SUB00100,CNT00023,2023-01-31,19,Fire TV,58,75-99%,FALSE,FALSE,TRUE,HD,SES291055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003297,SUB00088,CNT00002,2023-11-24,9,Tablet,115,100%,TRUE,FALSE,TRUE,HD,SES833253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003298,SUB00456,CNT00034,2024-02-12,6,Mobile,96,100%,TRUE,FALSE,FALSE,4K,SES639853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003299,SUB00188,CNT00010,2024-05-10,15,Fire TV,93,75-99%,FALSE,FALSE,TRUE,HD,SES466551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003300,SUB00635,CNT00059,2023-05-12,7,Tablet,19,25-50%,FALSE,FALSE,TRUE,HD,SES587324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003301,SUB00340,CNT00076,2023-06-09,14,Smart TV,102,50-75%,FALSE,TRUE,TRUE,HD,SES553005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003302,SUB00383,CNT00088,2024-04-19,20,Smart TV,37,75-99%,FALSE,FALSE,TRUE,HD,SES937986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003303,SUB00545,CNT00042,2023-12-09,8,Mobile,43,<25%,FALSE,FALSE,FALSE,HD,SES558860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003304,SUB00263,CNT00049,2023-04-05,11,Roku,8,<25%,FALSE,FALSE,TRUE,HD,SES725297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003305,SUB00493,CNT00051,2023-02-06,19,Roku,102,75-99%,FALSE,FALSE,FALSE,4K,SES597619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003306,SUB00093,CNT00097,2023-06-05,15,Smart TV,52,100%,TRUE,FALSE,TRUE,HD,SES788320,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003307,SUB00052,CNT00041,2023-09-08,18,Roku,52,100%,TRUE,FALSE,TRUE,4K,SES441756,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003308,SUB00457,CNT00049,2024-06-28,16,Fire TV,6,75-99%,FALSE,FALSE,FALSE,SD,SES882361,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003309,SUB00678,CNT00067,2023-02-26,15,Desktop,112,100%,TRUE,FALSE,TRUE,HD,SES885555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003310,SUB00188,CNT00012,2023-03-15,12,Fire TV,56,50-75%,FALSE,FALSE,TRUE,SD,SES908384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003311,SUB00181,CNT00057,2024-02-09,15,Tablet,33,50-75%,FALSE,FALSE,TRUE,HD,SES433828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003312,SUB00645,CNT00044,2023-03-07,18,Smart TV,7,75-99%,FALSE,TRUE,FALSE,HD,SES310608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003313,SUB00149,CNT00016,2024-02-04,7,Tablet,91,100%,TRUE,TRUE,TRUE,4K,SES159230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003314,SUB00523,CNT00095,2024-04-01,7,Tablet,112,100%,TRUE,FALSE,TRUE,SD,SES314414,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003315,SUB00201,CNT00089,2024-01-08,13,Roku,58,100%,TRUE,FALSE,TRUE,HD,SES759143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003316,SUB00610,CNT00002,2023-06-17,21,Fire TV,12,75-99%,FALSE,FALSE,TRUE,4K,SES641934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003317,SUB00486,CNT00022,2023-02-07,18,Roku,102,100%,TRUE,FALSE,TRUE,4K,SES406646,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003318,SUB00490,CNT00009,2023-07-07,12,Fire TV,110,100%,TRUE,TRUE,TRUE,HD,SES510092,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003319,SUB00586,CNT00002,2024-06-05,11,Mobile,36,75-99%,FALSE,FALSE,FALSE,HD,SES401074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003320,SUB00369,CNT00011,2023-03-19,8,Roku,39,100%,TRUE,TRUE,FALSE,4K,SES166190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003321,SUB00424,CNT00061,2023-12-28,17,Tablet,76,75-99%,FALSE,FALSE,TRUE,HD,SES330806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003322,SUB00371,CNT00089,2024-01-13,23,Desktop,90,75-99%,FALSE,TRUE,TRUE,HD,SES106020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003323,SUB00152,CNT00092,2023-06-04,13,Smart TV,50,25-50%,FALSE,TRUE,FALSE,HD,SES652762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003324,SUB00107,CNT00051,2024-05-24,19,Tablet,67,75-99%,FALSE,TRUE,TRUE,HD,SES796452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003325,SUB00511,CNT00030,2023-11-14,16,Mobile,63,100%,TRUE,FALSE,TRUE,HD,SES357309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0003326,SUB00011,CNT00016,2023-04-16,17,Fire TV,92,100%,TRUE,TRUE,FALSE,HD,SES151503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
