subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_name,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,nps_score,is_bundled,has_showtime_add_on
SUB02844,02/17/26,Paramount+ with Showtime,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Desktop,31,Boston Blue,Procedural,Active,,11.8,,True,True
SUB02845,02/14/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Roku,44,Landman,Drama,Active,,8.59,9.5,True,False
SUB02846,02/16/26,Annual Premium,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,47,The Chi,Drama,New,,13.08,7.9,True,False
SUB02847,02/01/26,Paramount+ with Showtime,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,42,NCIS,Procedural,Active,,13.71,7.9,False,True
SUB02848,02/11/26,Essential,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Tablet,18,NCIS,Procedural,Reactivated,,12.93,5.0,True,True
SUB02849,02/15/26,Annual Premium,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Mobile,38,Mayor of Kingstown,Drama,Active,,12.14,10.0,False,False
SUB02850,02/08/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Fire TV,54,Dutton Ranch,Drama,Active,,13.53,5.5,True,True
SUB02851,02/01/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Smart TV,19,The Offer,Drama,Active,,7.23,4.9,True,False
SUB02852,02/05/26,Annual Premium,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Smart TV,38,Dexter,Thriller,New,,11.63,8.6,True,False
SUB02853,02/05/26,Paramount+ with Showtime,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,33,South Park,Comedy,At-Risk,,13.73,10.0,True,True
SUB02854,02/02/26,Paramount+ with Showtime,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,54,Landman,Drama,Active,,14.46,5.6,True,True
SUB02855,02/04/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,50,Lioness,Thriller,Active,,5.75,7.0,False,False
SUB02856,02/26/26,Annual Premium,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Fire TV,38,Dexter,Thriller,Active,,12.48,,False,True
SUB02857,02/18/26,Essential,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,44,Elsbeth,Procedural,New,,13.02,2.7,False,False
SUB02858,02/10/26,Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Desktop,43,Ghosts,Comedy,Active,,15.37,7.4,False,False
SUB02859,02/24/26,Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Mobile,35,Watson,Procedural,New,,14.17,,False,False
SUB02860,02/18/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,24,The Offer,Drama,Active,,11.65,,False,False
SUB02861,02/22/26,Essential,CA,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Smart TV,40,Watson,Procedural,Churned,04/09/26,11.11,5.1,False,False
SUB02862,02/26/26,Paramount+ with Showtime,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,46,UFC,Sports,Churned,04/16/26,13.52,,False,True
SUB02863,02/18/26,Paramount+ with Showtime,UK,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,64,Boston Blue,Procedural,New,,13.97,1.8,False,True
SUB02864,02/04/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,35,Elsbeth,Procedural,Active,,5.86,9.7,True,False
SUB02865,02/06/26,Annual Premium,CA,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,65,Tracker,Action,Active,,11.86,6.8,False,False
SUB02866,02/19/26,Essential,AU,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Fire TV,35,Coldwater,Drama,Active,,14.67,5.5,True,False
SUB02867,02/07/26,Annual Premium,AU,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Desktop,23,Love & Hip Hop Miami,Reality,Active,,11.51,,False,False
SUB02868,02/22/26,Annual Premium,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Tablet,27,NFL,Sports,Active,,12.28,10.0,False,False
SUB02869,02/09/26,Annual Essential,MX,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,46,The Offer,Drama,Active,,4.67,9.0,True,False
SUB02870,02/13/26,Annual Essential,CA,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,62,The Offer,Drama,Active,,6.13,1.0,True,True
SUB02871,02/08/26,Annual Premium,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,31,Boston Blue,Procedural,Active,,11.5,7.8,True,False
SUB02872,02/08/26,Annual Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,35,Landman,Drama,At-Risk,,6.22,,True,False
SUB02873,02/11/26,Annual Premium,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Smart TV,18,Tracker,Action,Active,,11.76,8.1,True,False
SUB02874,02/18/26,Essential,UK,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,60,NCIS,Procedural,Active,,15.37,4.8,False,False
SUB02875,02/08/26,Annual Essential,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,34,Watson,Procedural,Active,,8.39,9.1,False,False
SUB02876,02/21/26,Essential,UK,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Desktop,40,1923,Drama,Active,,15.39,5.8,False,False
SUB02877,02/15/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,47,Landman,Drama,Churned,03/03/26,5.28,5.0,False,True
SUB02878,02/03/26,Annual Essential,AU,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,33,Sonic 3,Family,At-Risk,,9.04,9.8,False,False
SUB02879,02/10/26,Annual Premium,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,22,The Offer,Drama,Active,,12.05,3.9,True,False
SUB02880,02/01/26,Annual Essential,UK,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Tablet,22,The Offer,Drama,Reactivated,,7.33,7.6,False,True
SUB02881,02/07/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,60,The Agency,Thriller,Active,,8.89,4.8,False,False
SUB02882,02/19/26,Annual Essential,UK,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,40,The Curse,Comedy,At-Risk,,5.85,7.1,True,False
SUB02883,02/28/26,Annual Essential,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,18,Mission Impossible,Action,New,,7.24,6.0,False,False
SUB02884,02/22/26,Annual Premium,UK,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,22,The Guest,Thriller,Active,,12.32,,False,False
SUB02885,02/15/26,Annual Essential,UK,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,45,UFC,Sports,New,,8.84,6.2,False,False
SUB02886,02/20/26,Paramount+ with Showtime,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,21,The Offer,Drama,Active,,15.31,,False,True
SUB02887,02/13/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,38,Paw Patrol,Family,Active,,13.92,6.8,False,False
SUB02888,02/21/26,Essential,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,18,RuPaul Drag Race All Stars,Reality,Active,,15.16,8.3,False,False
SUB02889,02/23/26,Paramount+ with Showtime,AU,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,33,Watson,Procedural,At-Risk,,13.51,8.4,False,True
SUB02890,02/02/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,28,Mission Impossible,Action,Reactivated,,14.76,7.3,False,False
SUB02891,02/22/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,53,MobLand,Drama,Active,,8.06,10.0,False,False
SUB02892,02/25/26,Essential,AU,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Fire TV,54,The Curse,Comedy,Active,,14.84,5.7,True,False
SUB02893,02/22/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,40,Love & Hip Hop Miami,Reality,Active,,7.63,7.5,True,False
SUB02894,02/03/26,Annual Premium,CA,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Mobile,18,Criminal Minds,Procedural,Reactivated,,11.14,,False,False
SUB02895,02/28/26,Annual Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,18,The Curse,Comedy,Churned,04/02/26,7.06,8.3,False,False
SUB02896,02/25/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,42,NFL,Sports,Reactivated,,8.78,,False,True
SUB02897,02/08/26,Annual Essential,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Fire TV,66,1923,Drama,New,,8.55,6.8,False,False
SUB02898,02/14/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Mobile,40,The Chi,Drama,At-Risk,,14.15,7.7,False,False
SUB02899,02/22/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,37,1923,Drama,Active,,16.38,8.5,False,True
SUB02900,02/06/26,Paramount+ with Showtime,MX,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,18,Criminal Minds,Procedural,Churned,03/12/26,10.06,6.3,False,True
SUB02901,02/14/26,Essential,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,60,Sonic 3,Family,New,,12.78,5.2,False,False
SUB02902,02/18/26,Paramount+ with Showtime,CA,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Roku,46,Yellowjackets,Drama,Churned,03/27/26,13.6,10.0,False,True
SUB02903,02/20/26,Annual Premium,AU,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,40,The Offer,Drama,At-Risk,,12.89,7.4,True,False
SUB02904,02/26/26,Essential,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,25,Ghosts,Comedy,Churned,04/21/26,12.02,,False,False
SUB02905,02/23/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,21,Tulsa King,Drama,New,,7.84,5.8,True,False
SUB02906,02/13/26,Annual Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Roku,45,UFC,Sports,New,,7.98,7.9,False,False
SUB02907,02/20/26,Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Tablet,45,Dutton Ranch,Drama,Active,,13.34,4.7,True,False
SUB02908,02/28/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,40,Paw Patrol,Family,New,,12.18,7.1,False,False
SUB02909,02/16/26,Annual Essential,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Roku,36,Coldwater,Drama,Active,,9.91,5.7,True,True
SUB02910,02/15/26,Annual Premium,UK,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,50,Yellowjackets,Drama,Active,,11.75,7.4,True,False
SUB02911,02/18/26,Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,31,Sonic 3,Family,At-Risk,,13.78,,True,True
SUB02912,02/18/26,Paramount+ with Showtime,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,18,Sonic 3,Family,At-Risk,,13.02,,False,True
SUB02913,02/03/26,Paramount+ with Showtime,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,40,The Guest,Thriller,Active,,15.87,6.0,False,True
SUB02914,02/05/26,Paramount+ with Showtime,MX,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,18,Mission Impossible,Action,New,,13.09,,True,True
SUB02915,02/22/26,Annual Essential,AU,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Tablet,39,The Guest,Thriller,Active,,9.34,8.4,True,False
SUB02916,02/12/26,Paramount+ with Showtime,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,28,1923,Drama,Active,,12.93,6.3,True,True
SUB02917,02/23/26,Annual Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Fire TV,18,UFC,Sports,Active,,8.09,,False,False
SUB02918,02/05/26,Paramount+ with Showtime,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,45,Dexter,Thriller,Active,,13.51,,True,True
SUB02919,02/05/26,Paramount+ with Showtime,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,28,Paw Patrol,Family,Active,,13.74,9.3,False,True
SUB02920,02/28/26,Annual Essential,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Tablet,42,UFC,Sports,Churned,04/14/26,7.85,,False,False
SUB02921,02/13/26,Annual Essential,AU,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Desktop,51,Yellowjackets,Drama,Active,,6.78,3.7,False,False
SUB02922,02/09/26,Paramount+ with Showtime,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,46,Dutton Ranch,Drama,Active,,13.04,,True,True
SUB02923,02/26/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Tablet,52,Dutton Ranch,Drama,New,,13.93,6.9,True,False
SUB02924,02/27/26,Annual Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,48,Dexter,Thriller,Active,,8.66,5.7,True,False
SUB02925,02/21/26,Paramount+ with Showtime,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Fire TV,26,Dutton Ranch,Drama,Active,,14.55,7.9,True,True
SUB02926,02/11/26,Annual Premium,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Desktop,18,Paw Patrol,Family,Active,,11.69,5.7,True,False
SUB02927,02/15/26,Annual Essential,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,54,Tulsa King,Drama,At-Risk,,6.4,6.1,True,False
SUB02928,02/24/26,Annual Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,51,Boston Blue,Procedural,Active,,6.98,9.1,False,False
SUB02929,02/17/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,21,Tracker,Action,Active,,14.49,7.0,False,False
SUB02930,02/09/26,Annual Premium,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Smart TV,33,The Agency,Thriller,New,,11.21,8.0,False,False
SUB02931,02/04/26,Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,18,Love & Hip Hop Miami,Reality,Churned,03/20/26,12.13,5.6,True,False
SUB02932,02/25/26,Annual Premium,AU,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Roku,34,The Offer,Drama,Active,,10.15,4.0,False,False
SUB02933,02/16/26,Annual Essential,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,30,SpongeBob,Family,Active,,8.5,8.5,False,False
SUB02934,02/15/26,Annual Premium,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Roku,54,The Offer,Drama,At-Risk,,10.4,4.7,True,False
SUB02935,02/17/26,Essential,AU,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,44,South Park,Comedy,Active,,14.39,7.9,True,False
SUB02936,02/13/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,18,Sonic 3,Family,At-Risk,,10.86,4.6,True,False
SUB02937,02/22/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Smart TV,44,The Curse,Comedy,Active,,7.99,8.2,False,False
SUB02938,02/04/26,Annual Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Mobile,42,Boomerang,Comedy,Active,,7.84,6.7,True,False
SUB02939,02/23/26,Annual Essential,CA,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Desktop,42,NFL,Sports,New,,7.18,6.6,False,False
SUB02940,02/27/26,Essential,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Roku,39,Boomerang,Comedy,New,,12.97,,False,False
SUB02941,02/25/26,Paramount+ with Showtime,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,43,Love & Hip Hop Miami,Reality,New,,14.36,9.5,False,True
SUB02942,02/21/26,Annual Essential,UK,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Desktop,28,Tulsa King,Drama,At-Risk,,6.8,,False,False
SUB02943,02/21/26,Essential,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,22,Boston Blue,Procedural,Reactivated,,14.11,7.2,False,False
SUB02944,02/10/26,Annual Premium,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,20,Sonic 3,Family,New,,10.95,5.7,False,False
SUB02945,02/09/26,Paramount+ with Showtime,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Smart TV,31,Criminal Minds,Procedural,Active,,14.32,8.6,True,True
SUB02946,02/12/26,Annual Essential,UK,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,37,Tulsa King,Drama,New,,6.74,5.3,False,False
SUB02947,02/13/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,57,Dexter,Thriller,New,,13.88,7.8,False,True
SUB02948,02/21/26,Paramount+ with Showtime,AU,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,48,Mayor of Kingstown,Drama,Active,,13.72,6.3,True,True
SUB02949,02/01/26,Annual Premium,AU,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,44,Paw Patrol,Family,Active,,11.19,4.9,True,True
SUB02950,02/14/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,39,Love & Hip Hop Miami,Reality,Active,,7.69,5.4,True,True
SUB02951,02/27/26,Annual Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,64,Landman,Drama,At-Risk,,6.42,4.8,False,False
SUB02952,02/20/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Roku,18,Tracker,Action,Active,,13.22,6.2,False,True
SUB02953,02/03/26,Paramount+ with Showtime,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Roku,40,The Chi,Drama,Reactivated,,11.95,6.8,True,True
SUB02954,02/02/26,Annual Premium,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,18,SpongeBob,Family,Active,,11.19,7.2,True,False
SUB02955,02/19/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Desktop,32,Paw Patrol,Family,Active,,14.22,2.9,False,False
SUB02956,02/21/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,55,The Chi,Drama,New,,13.67,,False,True
SUB02957,02/06/26,Annual Essential,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,38,Coldwater,Drama,Active,,6.89,3.5,False,True
SUB02958,02/18/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,39,The Madison,Drama,At-Risk,,11.29,2.6,False,False
SUB02959,02/07/26,Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,44,Tracker,Action,Active,,13.93,5.8,False,True
SUB02960,02/08/26,Paramount+ with Showtime,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Smart TV,20,Boston Blue,Procedural,At-Risk,,13.37,7.7,False,True
SUB02961,02/02/26,Paramount+ with Showtime,AU,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,18,Tulsa King,Drama,At-Risk,,14.37,,True,True
SUB02962,02/06/26,Essential,MX,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,32,Mission Impossible,Action,New,,13.18,10.0,False,False
SUB02963,02/02/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Tablet,42,The Madison,Drama,Reactivated,,14.12,6.2,False,False
SUB02964,02/28/26,Annual Premium,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Fire TV,34,RuPaul Drag Race All Stars,Reality,Reactivated,,11.69,5.8,True,True
SUB02965,02/06/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Smart TV,24,Sonic 3,Family,New,,12.75,4.1,False,True
SUB02966,02/26/26,Annual Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,66,1923,Drama,Churned,04/18/26,7.23,7.7,False,False
SUB02967,02/18/26,Essential,AU,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,23,Sonic 3,Family,New,,13.61,,True,False
SUB02968,02/20/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Desktop,40,The Agency,Thriller,At-Risk,,14.17,4.4,False,True
SUB02969,02/05/26,Paramount+ with Showtime,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Roku,32,Mission Impossible,Action,Churned,02/25/26,12.89,4.8,True,True
SUB02970,02/18/26,Paramount+ with Showtime,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Fire TV,18,Sonic 3,Family,Reactivated,,14.24,,False,True
SUB02971,02/16/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Tablet,25,Ghosts,Comedy,New,,13.12,4.7,True,True
SUB02972,02/27/26,Annual Premium,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,41,Watson,Procedural,At-Risk,,12.23,6.2,False,False
SUB02973,02/09/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,62,Watson,Procedural,New,,12.88,,False,False
SUB02974,02/14/26,Essential,CA,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,49,The Guest,Thriller,Active,,14.6,,False,False
SUB02975,02/02/26,Annual Premium,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,22,Mission Impossible,Action,Reactivated,,10.55,6.2,False,False
SUB02976,02/04/26,Essential,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Desktop,46,1923,Drama,At-Risk,,12.28,3.5,False,False
SUB02977,02/13/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,23,Yellowjackets,Drama,At-Risk,,13.11,6.8,True,False
SUB02978,02/27/26,Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Mobile,40,Boston Blue,Procedural,Active,,13.28,6.5,False,False
SUB02979,02/18/26,Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,46,The Agency,Thriller,Churned,04/12/26,12.16,6.4,False,False
SUB02980,02/18/26,Annual Premium,CA,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Fire TV,69,The Madison,Drama,Churned,04/12/26,10.22,7.5,True,False
SUB02981,02/28/26,Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,57,Love & Hip Hop Miami,Reality,New,,14.54,10.0,False,False
SUB02982,02/02/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,42,Tulsa King,Drama,Active,,13.91,4.3,False,True
SUB02983,02/14/26,Essential,UK,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Tablet,35,South Park,Comedy,At-Risk,,14.82,,False,False
SUB02984,02/16/26,Essential,UK,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,45,Dutton Ranch,Drama,Reactivated,,13.09,7.0,True,False
SUB02985,02/06/26,Paramount+ with Showtime,MX,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,24,SpongeBob,Family,Active,,12.09,5.3,False,True
SUB02986,02/16/26,Annual Premium,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,52,MobLand,Drama,Active,,11.03,3.9,True,False
SUB02987,02/11/26,Annual Essential,CA,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,51,Tracker,Action,New,,7.91,5.8,False,False
SUB02988,02/22/26,Annual Essential,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Tablet,36,Sonic 3,Family,Churned,04/12/26,5.76,7.1,True,False
SUB02989,02/15/26,Paramount+ with Showtime,CA,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,47,NCIS,Procedural,Active,,12.91,3.1,True,True
SUB02990,02/25/26,Annual Premium,MX,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Fire TV,42,Paw Patrol,Family,Churned,03/21/26,10.11,7.7,True,False
SUB02991,02/13/26,Annual Premium,MX,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Mobile,32,Coldwater,Drama,New,,9.87,9.8,False,True
SUB02992,02/17/26,Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Desktop,56,The Curse,Comedy,At-Risk,,13.21,8.3,True,False
SUB02993,02/17/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,42,Landman,Drama,Active,,8.27,6.4,False,False
SUB02994,02/19/26,Paramount+ with Showtime,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Desktop,34,Tracker,Action,Active,,14.76,5.8,True,True
