subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,is_bundled,has_showtime_add_on,total_spend,total_signups,avg_roas,plan_price
SUB02705,02/12/26,Annual Premium,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,18,Tracker,Action,Active,,10.52,False,False,69517.64,55,0.11,11.67
SUB02706,02/14/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Desktop,35,SpongeBob,Family,Active,,13.75,True,True,40279.22,40,0.14,13.99
SUB02707,02/24/26,Paramount+ with Showtime,CA,TV,CMP002,01/10/26,02/15/26,Fire TV,34,Yellowjackets,Drama,At-Risk,,14.81,False,True,61748.08,36,0.08,13.99
SUB02708,02/23/26,Paramount+ with Showtime,MX,TV,CMP002,01/10/26,02/15/26,Roku,21,Tracker,Action,Active,,12.44,False,True,61748.08,36,0.08,13.99
SUB02709,02/26/26,Paramount+ with Showtime,CA,OOH,CMP012,01/08/26,04/30/26,Smart TV,33,SpongeBob,Family,At-Risk,,14.69,False,True,46356.88,40,0.12,13.99
SUB02710,02/15/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Tablet,24,Mayor of Kingstown,Drama,Reactivated,,7.67,False,False,27040.0,25,0.13,7.5
SUB02711,02/13/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Desktop,34,Watson,Procedural,Active,,13.92,True,True,22144.53,14,0.09,13.99
SUB02712,02/03/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Fire TV,63,The Madison,Drama,Active,,14.17,False,True,61748.08,36,0.08,13.99
SUB02713,02/19/26,Annual Premium,CA,OOH,CMP012,01/08/26,04/30/26,Smart TV,25,The Curse,Comedy,New,,9.96,False,False,46356.88,40,0.12,11.67
SUB02714,02/14/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,42,Tracker,Action,At-Risk,,12.94,True,True,69517.64,55,0.11,13.99
SUB02715,02/15/26,Annual Essential,US,Digital,CMP010,01/15/26,03/31/26,Roku,18,Tracker,Action,New,,8.26,False,False,40279.22,40,0.14,7.5
SUB02716,02/21/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Desktop,37,Ghosts,Comedy,Active,,15.22,True,True,27040.0,25,0.13,13.99
SUB02717,02/05/26,Essential,AU,Radio,CMP004,01/06/26,03/15/26,Desktop,41,Boomerang,Comedy,New,,14.22,True,False,41237.74,27,0.09,13.99
SUB02718,02/12/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Fire TV,30,The Chi,Drama,New,,9.76,True,True,25458.31,29,0.16,11.67
SUB02719,02/15/26,Paramount+ with Showtime,UK,Digital,CMP010,01/15/26,03/31/26,Fire TV,50,Tracker,Action,Active,,14.83,False,True,40279.22,40,0.14,13.99
SUB02720,02/12/26,Annual Essential,CA,Streaming,CMP006,01/12/26,04/15/26,Roku,23,Watson,Procedural,At-Risk,,6.51,False,False,69517.64,55,0.11,7.5
SUB02721,02/21/26,Paramount+ with Showtime,US,TV,CMP003,02/01/26,03/31/26,Tablet,36,Tracker,Action,Active,,14.45,True,True,41503.22,26,0.09,13.99
SUB02722,02/12/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Tablet,37,Ghosts,Comedy,New,,16.05,True,False,45566.52,49,0.15,13.99
SUB02723,02/10/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Mobile,62,SpongeBob,Family,New,,13.93,False,True,45566.52,49,0.15,13.99
SUB02724,02/25/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Desktop,36,Mission Impossible,Action,Active,,15.16,False,True,45566.52,49,0.15,13.99
SUB02725,02/15/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Desktop,41,Mayor of Kingstown,Drama,Active,,7.15,False,False,22144.53,14,0.09,7.5
SUB02726,02/16/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Smart TV,53,Coldwater,Drama,Reactivated,,15.99,False,True,41503.22,26,0.09,13.99
SUB02727,02/11/26,Paramount+ with Showtime,AU,Digital,CMP011,02/15/26,04/01/26,Roku,48,UFC,Sports,Reactivated,,11.53,False,True,45566.52,49,0.15,13.99
SUB02728,02/15/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Desktop,42,Lioness,Thriller,Reactivated,,12.01,False,False,41237.74,27,0.09,11.67
SUB02729,02/15/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,38,The Madison,Drama,New,,7.95,False,True,46356.88,40,0.12,7.5
SUB02730,02/17/26,Annual Premium,US,Digital,CMP009,01/01/26,04/30/26,Tablet,46,Boomerang,Comedy,New,,12.9,False,False,70866.81,75,0.1475,11.67
SUB02731,02/18/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Roku,46,Lioness,Thriller,Active,,7.64,False,False,45566.52,49,0.15,7.5
SUB02732,02/12/26,Annual Premium,US,TV,CMP001,01/05/26,02/28/26,Mobile,39,Paw Patrol,Family,Active,,12.75,False,False,56894.89,36,0.0849999999999999,11.67
SUB02733,02/07/26,Annual Premium,MX,Social,CMP016,03/01/26,04/30/26,Desktop,47,Tulsa King,Drama,Active,,12.69,False,False,13079.15,14,0.15,11.67
SUB02734,02/15/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Fire TV,39,Dutton Ranch,Drama,At-Risk,,14.31,True,False,33297.18,27,0.11,13.99
SUB02735,02/11/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,30,Criminal Minds,Procedural,Active,,13.54,False,True,69517.64,55,0.11,13.99
SUB02736,02/25/26,Annual Essential,CA,TV,CMP003,02/01/26,03/31/26,Fire TV,31,Elsbeth,Procedural,Reactivated,,5.93,False,True,41503.22,26,0.09,7.5
SUB02737,02/27/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Desktop,22,The Offer,Drama,At-Risk,,12.2,False,False,27040.0,25,0.13,11.67
SUB02738,02/08/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,46,Tracker,Action,Active,,10.44,True,False,27040.0,25,0.13,11.67
SUB02739,02/28/26,Paramount+ with Showtime,CA,Streaming,CMP008,01/20/26,02/28/26,Mobile,30,1923,Drama,At-Risk,,14.59,True,True,33297.18,27,0.11,13.99
SUB02740,02/03/26,Paramount+ with Showtime,UK,OOH,CMP012,01/08/26,04/30/26,Fire TV,18,NFL,Sports,Churned,03/01/26,11.81,False,True,46356.88,40,0.12,13.99
SUB02741,02/27/26,Essential,AU,TV,CMP001,01/05/26,02/28/26,Fire TV,18,Boomerang,Comedy,Reactivated,,14.68,False,False,56894.89,36,0.0849999999999999,13.99
SUB02742,02/06/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,44,Elsbeth,Procedural,Reactivated,,7.45,False,False,69517.64,55,0.11,7.5
SUB02743,02/07/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Fire TV,31,Tracker,Action,New,,11.24,True,False,27040.0,25,0.13,11.67
SUB02744,02/17/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Roku,48,RuPaul Drag Race All Stars,Reality,New,,12.63,False,False,27040.0,25,0.13,13.99
SUB02745,02/03/26,Essential,MX,Streaming,CMP006,01/12/26,04/15/26,Desktop,18,Watson,Procedural,Reactivated,,13.2,False,False,69517.64,55,0.11,13.99
SUB02746,02/06/26,Paramount+ with Showtime,US,Streaming,CMP007,02/10/26,03/20/26,Tablet,49,RuPaul Drag Race All Stars,Reality,Reactivated,,13.06,True,True,39937.36,33,0.115,13.99
SUB02747,02/02/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,60,Criminal Minds,Procedural,New,,12.19,False,False,27040.0,25,0.13,11.67
SUB02748,02/20/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Desktop,37,The Chi,Drama,Active,,15.3,False,False,45566.52,49,0.15,13.99
SUB02749,02/05/26,Paramount+ with Showtime,CA,Digital,CMP010,01/15/26,03/31/26,Fire TV,28,The Agency,Thriller,At-Risk,,13.5,False,True,40279.22,40,0.14,13.99
SUB02750,02/08/26,Annual Essential,AU,TV,CMP003,02/01/26,03/31/26,Smart TV,32,Boston Blue,Procedural,Active,,8.11,True,False,41503.22,26,0.09,7.5
SUB02751,02/04/26,Annual Premium,CA,TV,CMP002,01/10/26,02/15/26,Tablet,32,Criminal Minds,Procedural,At-Risk,,9.08,True,False,61748.08,36,0.08,11.67
SUB02752,02/02/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Mobile,23,The Madison,Drama,At-Risk,,15.22,False,False,45566.52,49,0.15,13.99
SUB02753,02/23/26,Annual Essential,MX,Digital,CMP009,01/01/26,04/30/26,Fire TV,53,NFL,Sports,Active,,5.62,True,False,70866.81,75,0.1475,7.5
SUB02754,02/07/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Fire TV,41,Lioness,Thriller,At-Risk,,15.65,False,True,25458.31,29,0.16,13.99
SUB02755,02/03/26,Annual Essential,CA,TV,CMP001,01/05/26,02/28/26,Fire TV,35,The Agency,Thriller,New,,4.8,True,False,56894.89,36,0.0849999999999999,7.5
SUB02756,02/14/26,Annual Essential,US,Radio,CMP004,01/06/26,03/15/26,Tablet,35,Criminal Minds,Procedural,Reactivated,,6.77,False,False,41237.74,27,0.09,7.5
SUB02757,02/08/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,27,Elsbeth,Procedural,New,,10.45,False,False,45566.52,49,0.15,11.67
SUB02758,02/26/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Tablet,52,MobLand,Drama,Active,,11.1,True,False,25458.31,29,0.16,11.67
SUB02759,02/03/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Desktop,22,SpongeBob,Family,New,,15.67,True,False,33297.18,27,0.11,13.99
SUB02760,02/19/26,Annual Premium,MX,Radio,CMP005,03/01/26,04/30/26,Smart TV,48,MobLand,Drama,Active,,11.36,False,False,22144.53,14,0.09,11.67
SUB02761,02/07/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Desktop,33,Boomerang,Comedy,Active,,12.18,True,False,25458.31,29,0.16,11.67
SUB02762,02/01/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,18,NFL,Sports,Active,,14.04,True,True,27040.0,25,0.13,13.99
SUB02763,02/04/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Mobile,40,Ghosts,Comedy,At-Risk,,10.62,True,False,22144.53,14,0.09,11.67
SUB02764,02/13/26,Paramount+ with Showtime,AU,TV,CMP001,01/05/26,02/28/26,Desktop,18,Yellowjackets,Drama,Churned,03/12/26,14.82,False,True,56894.89,36,0.0849999999999999,13.99
SUB02765,02/27/26,Paramount+ with Showtime,UK,Digital,CMP011,02/15/26,04/01/26,Smart TV,49,The Curse,Comedy,At-Risk,,15.74,False,True,45566.52,49,0.15,13.99
SUB02766,02/11/26,Essential,MX,Radio,CMP005,03/01/26,04/30/26,Fire TV,52,The Agency,Thriller,Active,,12.93,True,False,22144.53,14,0.09,13.99
SUB02767,02/28/26,Annual Premium,AU,Streaming,CMP008,01/20/26,02/28/26,Tablet,35,Dutton Ranch,Drama,Active,,12.94,True,False,33297.18,27,0.11,11.67
SUB02768,02/13/26,Paramount+ with Showtime,AU,TV,CMP002,01/10/26,02/15/26,Mobile,31,UFC,Sports,Churned,02/24/26,13.05,False,True,61748.08,36,0.08,13.99
SUB02769,02/26/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Desktop,49,Lioness,Thriller,New,,10.83,False,False,27040.0,25,0.13,11.67
SUB02770,02/10/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Desktop,64,The Guest,Thriller,Reactivated,,11.87,False,False,27040.0,25,0.13,11.67
SUB02771,02/22/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Smart TV,25,The Curse,Comedy,New,,13.91,True,True,22144.53,14,0.09,13.99
SUB02772,02/22/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,26,Dutton Ranch,Drama,At-Risk,,14.79,False,True,40279.22,40,0.14,13.99
SUB02773,02/03/26,Annual Premium,MX,OOH,CMP013,02/01/26,04/15/26,Desktop,35,The Agency,Thriller,Active,,9.66,False,False,27040.0,25,0.13,11.67
SUB02774,02/20/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Desktop,31,Coldwater,Drama,Active,,12.54,False,False,22618.05,24,0.15,13.99
SUB02775,02/19/26,Essential,CA,Social,CMP015,02/05/26,04/05/26,Smart TV,63,Dexter,Thriller,Churned,03/12/26,12.82,True,False,22618.05,24,0.15,13.99
SUB02776,02/04/26,Annual Premium,UK,OOH,CMP013,02/01/26,04/15/26,Mobile,61,Tulsa King,Drama,At-Risk,,12.32,False,False,27040.0,25,0.13,11.67
SUB02777,02/22/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,38,Sonic 3,Family,Active,,6.94,True,False,70866.81,75,0.1475,7.5
SUB02778,02/27/26,Essential,MX,Radio,CMP005,03/01/26,04/30/26,Smart TV,54,The Offer,Drama,New,,13.04,True,False,22144.53,14,0.09,13.99
SUB02779,02/13/26,Essential,AU,TV,CMP001,01/05/26,02/28/26,Smart TV,52,Watson,Procedural,Reactivated,,13.74,False,False,56894.89,36,0.0849999999999999,13.99
SUB02780,02/05/26,Annual Essential,US,TV,CMP001,01/05/26,02/28/26,Smart TV,19,Ghosts,Comedy,Churned,03/19/26,6.03,False,False,56894.89,36,0.0849999999999999,7.5
SUB02781,02/10/26,Paramount+ with Showtime,AU,OOH,CMP013,02/01/26,04/15/26,Desktop,39,Watson,Procedural,Churned,03/26/26,14.98,True,True,27040.0,25,0.13,13.99
SUB02782,02/05/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,19,Dutton Ranch,Drama,At-Risk,,11.03,True,False,27040.0,25,0.13,11.67
SUB02783,02/16/26,Essential,US,TV,CMP001,01/05/26,02/28/26,Desktop,32,Boston Blue,Procedural,At-Risk,,14.62,False,False,56894.89,36,0.0849999999999999,13.99
SUB02784,02/24/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Mobile,55,Criminal Minds,Procedural,Reactivated,,10.84,True,False,25458.31,29,0.16,11.67
SUB02785,02/18/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Desktop,44,MobLand,Drama,Active,,16.32,False,False,27040.0,25,0.13,13.99
SUB02786,02/06/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Smart TV,51,The Guest,Thriller,At-Risk,,13.53,False,True,22618.05,24,0.15,13.99
SUB02787,02/12/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,30,Sonic 3,Family,Active,,14.52,False,True,45566.52,49,0.15,13.99
SUB02788,02/07/26,Essential,AU,TV,CMP001,01/05/26,02/28/26,Mobile,41,Boston Blue,Procedural,New,,13.29,True,False,56894.89,36,0.0849999999999999,13.99
SUB02789,02/10/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Fire TV,50,MobLand,Drama,Active,,8.4,False,False,61748.08,36,0.08,7.5
SUB02790,02/10/26,Essential,UK,Radio,CMP005,03/01/26,04/30/26,Mobile,43,Dutton Ranch,Drama,Active,,14.57,True,False,22144.53,14,0.09,13.99
SUB02791,02/13/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Desktop,32,1923,Drama,At-Risk,,13.63,True,True,22618.05,24,0.15,13.99
SUB02792,02/15/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,18,SpongeBob,Family,At-Risk,,10.81,True,False,45566.52,49,0.15,11.67
SUB02793,02/07/26,Essential,US,Digital,CMP009,01/01/26,04/30/26,Desktop,18,Tracker,Action,Active,,13.93,True,False,70866.81,75,0.1475,13.99
SUB02794,02/14/26,Annual Premium,US,TV,CMP001,01/05/26,02/28/26,Roku,41,Mayor of Kingstown,Drama,Churned,02/27/26,10.95,False,False,56894.89,36,0.0849999999999999,11.67
SUB02795,02/18/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Roku,39,Criminal Minds,Procedural,Active,,12.14,False,False,13079.15,14,0.15,11.67
SUB02796,02/20/26,Annual Essential,CA,TV,CMP002,01/10/26,02/15/26,Fire TV,18,Landman,Drama,Active,,7.63,False,False,61748.08,36,0.08,7.5
SUB02797,02/18/26,Annual Premium,CA,OOH,CMP012,01/08/26,04/30/26,Smart TV,29,1923,Drama,Active,,11.55,False,True,46356.88,40,0.12,11.67
SUB02798,02/19/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Roku,36,Coldwater,Drama,Reactivated,,14.04,False,True,40279.22,40,0.14,13.99
SUB02799,02/12/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,26,RuPaul Drag Race All Stars,Reality,Active,,14.43,True,False,33297.18,27,0.11,13.99
SUB02800,02/26/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Smart TV,40,MobLand,Drama,At-Risk,,11.42,True,False,41237.74,27,0.09,11.67
SUB02801,02/27/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,41,Boston Blue,Procedural,Reactivated,,12.61,False,False,40279.22,40,0.14,11.67
SUB02802,02/10/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,35,The Chi,Drama,Active,,12.18,False,True,69517.64,55,0.11,13.99
SUB02803,02/25/26,Annual Premium,UK,TV,CMP001,01/05/26,02/28/26,Mobile,66,Yellowjackets,Drama,Active,,11.81,False,False,56894.89,36,0.0849999999999999,11.67
SUB02804,02/12/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Tablet,37,The Curse,Comedy,Churned,03/24/26,13.81,False,False,40279.22,40,0.14,13.99
SUB02805,02/02/26,Annual Premium,MX,Streaming,CMP008,01/20/26,02/28/26,Roku,23,Landman,Drama,Churned,04/01/26,8.42,False,False,33297.18,27,0.11,11.67
SUB02806,02/02/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Mobile,42,NCIS,Procedural,Active,,14.28,False,True,27040.0,25,0.13,13.99
SUB02807,02/10/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Smart TV,30,SpongeBob,Family,Active,,7.41,False,False,46356.88,40,0.12,7.5
SUB02808,02/08/26,Paramount+ with Showtime,CA,Digital,CMP009,01/01/26,04/30/26,Roku,51,Watson,Procedural,Active,,13.16,False,True,70866.81,75,0.1475,13.99
SUB02809,02/15/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Mobile,46,Tulsa King,Drama,Reactivated,,8.51,False,False,46356.88,40,0.12,7.5
SUB02810,02/28/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Roku,25,Criminal Minds,Procedural,Churned,03/31/26,9.17,True,True,61748.08,36,0.08,11.67
SUB02811,02/07/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Mobile,27,Elsbeth,Procedural,Active,,10.57,True,False,46356.88,40,0.12,11.67
SUB02812,02/27/26,Annual Essential,UK,Streaming,CMP006,01/12/26,04/15/26,Desktop,48,Sonic 3,Family,Churned,04/28/26,6.59,True,False,69517.64,55,0.11,7.5
SUB02813,02/12/26,Annual Essential,US,TV,CMP001,01/05/26,02/28/26,Mobile,40,The Guest,Thriller,Active,,7.69,False,False,56894.89,36,0.0849999999999999,7.5
SUB02814,02/13/26,Annual Essential,MX,Radio,CMP004,01/06/26,03/15/26,Desktop,45,Sonic 3,Family,At-Risk,,7.39,False,False,41237.74,27,0.09,7.5
SUB02815,02/10/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Smart TV,34,Landman,Drama,Active,,14.05,False,False,22618.05,24,0.15,13.99
SUB02816,02/27/26,Paramount+ with Showtime,AU,Digital,CMP009,01/01/26,04/30/26,Tablet,26,Coldwater,Drama,Active,,16.25,False,True,70866.81,75,0.1475,13.99
SUB02817,02/13/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Mobile,26,The Agency,Thriller,Reactivated,,12.43,False,True,46356.88,40,0.12,13.99
SUB02818,02/19/26,Annual Essential,MX,Digital,CMP010,01/15/26,03/31/26,Fire TV,44,Coldwater,Drama,At-Risk,,5.54,False,False,40279.22,40,0.14,7.5
SUB02819,02/25/26,Essential,UK,Digital,CMP011,02/15/26,04/01/26,Smart TV,22,The Madison,Drama,Active,,14.82,True,False,45566.52,49,0.15,13.99
SUB02820,02/07/26,Annual Premium,MX,Digital,CMP010,01/15/26,03/31/26,Tablet,38,The Guest,Thriller,Active,,11.62,False,False,40279.22,40,0.14,11.67
SUB02821,02/02/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Roku,27,The Guest,Thriller,Active,,11.23,True,False,41237.74,27,0.09,11.67
SUB02822,02/07/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Roku,22,The Guest,Thriller,Active,,13.71,False,True,22144.53,14,0.09,13.99
SUB02823,02/08/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Tablet,46,1923,Drama,Active,,13.39,False,True,41237.74,27,0.09,13.99
SUB02824,02/02/26,Paramount+ with Showtime,AU,TV,CMP002,01/10/26,02/15/26,Mobile,30,SpongeBob,Family,Active,,15.09,True,True,61748.08,36,0.08,13.99
SUB02825,02/10/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,28,Mission Impossible,Action,Active,,12.01,False,False,45566.52,49,0.15,11.67
SUB02826,02/11/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Smart TV,29,Lioness,Thriller,Active,,12.63,False,True,25458.31,29,0.16,13.99
SUB02827,02/12/26,Annual Premium,US,TV,CMP003,02/01/26,03/31/26,Smart TV,69,MobLand,Drama,Active,,11.79,False,False,41503.22,26,0.09,11.67
SUB02828,02/20/26,Paramount+ with Showtime,MX,Digital,CMP009,01/01/26,04/30/26,Mobile,37,Watson,Procedural,Active,,11.68,False,True,70866.81,75,0.1475,13.99
SUB02829,02/14/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Tablet,65,UFC,Sports,Active,,15.04,False,True,61748.08,36,0.08,13.99
SUB02830,02/04/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Roku,24,Dexter,Thriller,Reactivated,,12.87,True,False,40279.22,40,0.14,13.99
SUB02831,02/11/26,Essential,AU,Digital,CMP009,01/01/26,04/30/26,Mobile,55,Lioness,Thriller,Churned,03/01/26,13.15,False,False,70866.81,75,0.1475,13.99
SUB02832,02/17/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Tablet,30,Mission Impossible,Action,Active,,7.54,True,False,27040.0,25,0.13,7.5
SUB02833,02/01/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Desktop,45,Boston Blue,Procedural,Churned,03/15/26,4.64,True,False,61748.08,36,0.08,7.5
SUB02834,02/20/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,52,Dexter,Thriller,Churned,03/11/26,6.5,False,False,46356.88,40,0.12,7.5
SUB02835,02/22/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,64,Landman,Drama,New,,12.75,True,True,27040.0,25,0.13,13.99
SUB02836,02/17/26,Annual Premium,CA,OOH,CMP012,01/08/26,04/30/26,Desktop,33,The Guest,Thriller,Reactivated,,10.85,False,False,46356.88,40,0.12,11.67
SUB02837,02/11/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Fire TV,29,Landman,Drama,Reactivated,,14.1,False,True,22618.05,24,0.15,13.99
SUB02838,02/06/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Desktop,46,Landman,Drama,New,,7.74,True,False,22144.53,14,0.09,7.5
SUB02839,02/07/26,Annual Essential,UK,OOH,CMP013,02/01/26,04/15/26,Mobile,31,NCIS,Procedural,At-Risk,,7.15,False,False,27040.0,25,0.13,7.5
SUB02840,02/02/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Mobile,56,The Madison,Drama,At-Risk,,15.33,False,True,41237.74,27,0.09,13.99
SUB02841,02/20/26,Annual Essential,UK,Social,CMP015,02/05/26,04/05/26,Smart TV,34,Lioness,Thriller,New,,7.07,True,False,22618.05,24,0.15,7.5
SUB02842,02/17/26,Paramount+ with Showtime,AU,Streaming,CMP007,02/10/26,03/20/26,Desktop,23,Landman,Drama,New,,12.9,False,True,39937.36,33,0.115,13.99
SUB02843,02/12/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Tablet,33,RuPaul Drag Race All Stars,Reality,At-Risk,,14.51,True,True,22618.05,24,0.15,13.99
SUB02844,02/17/26,Paramount+ with Showtime,CA,Streaming,CMP006,01/12/26,04/15/26,Desktop,31,Boston Blue,Procedural,Active,,11.8,True,True,69517.64,55,0.11,13.99
SUB02845,02/14/26,Annual Essential,US,Social,CMP015,02/05/26,04/05/26,Roku,44,Landman,Drama,Active,,8.59,True,False,22618.05,24,0.15,7.5
SUB02846,02/16/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Mobile,47,The Chi,Drama,New,,13.08,True,False,61748.08,36,0.08,11.67
SUB02847,02/01/26,Paramount+ with Showtime,CA,Radio,CMP004,01/06/26,03/15/26,Desktop,42,NCIS,Procedural,Active,,13.71,False,True,41237.74,27,0.09,13.99
SUB02848,02/11/26,Essential,CA,Radio,CMP004,01/06/26,03/15/26,Tablet,18,NCIS,Procedural,Reactivated,,12.93,True,True,41237.74,27,0.09,13.99
SUB02849,02/15/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Mobile,38,Mayor of Kingstown,Drama,Active,,12.14,False,False,45566.52,49,0.15,11.67
SUB02850,02/08/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Fire TV,54,Dutton Ranch,Drama,Active,,13.53,True,True,61748.08,36,0.08,13.99
SUB02851,02/01/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,19,The Offer,Drama,Active,,7.23,True,False,46356.88,40,0.12,7.5
SUB02852,02/05/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Smart TV,38,Dexter,Thriller,New,,11.63,True,False,61748.08,36,0.08,11.67
SUB02853,02/05/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,33,South Park,Comedy,At-Risk,,13.73,True,True,27040.0,25,0.13,13.99
SUB02854,02/02/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Roku,54,Landman,Drama,Active,,14.46,True,True,27040.0,25,0.13,13.99
SUB02855,02/04/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Roku,50,Lioness,Thriller,Active,,5.75,False,False,27040.0,25,0.13,7.5
